ID_NR_Corporate_Body,Name_Corporate_Body,Name_Corporate_Bod_Alias,Attribute_Byline_Description,Ort,Geodaten,Ablageort_STS,Kanton,Land,Webadresse,Adresse,Verband,Status,Eckdaten_nicht_STS,fruehere_Namen,spaetere_Namen,Dokumente_VP_V,Dokumente_VP_G,Dokumente_PA_V,Dokumente_PA_G
AC_42421,Theatergruppe Zollikon,,,Zollikon,,Zollikon,ZH,CH,www.theatergruppe-zollikon.ch,,RVA,a,1988-,,,,,,
AC_42422,Theatergruppe Rampeliecht Zuchwil,,,Zuchwil,,Zuchwil,SO,CH,www.rampeliecht.ch,,RVNWS,a,?,,,,,,
AC_42423,Laientheater Zufikon,,,Zufikon,,Zufikon,AG,CH,www.laientheater-zufikon.ch,,VAV,a,1981-,,,,,,
AC_42424,Act One,,,Zürich,,Zürich,ZH,CH,x,,x,na,?,,,,,1 C,(1982)-(1992)
AC_42425,Akademische Theatergruppe Zürich,,,Zürich,,Zürich: Studententheater <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,(1943)-(1951)
AC_42426,"Amateurtheater ""Das Fanal""",,,Zürich,,Zürich,ZH,CH,x,,x,a,(noch existent?),,,,,,
AC_42427,American Players,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 R <Sammelcouvert>,(1946)-(1946)
AC_42428,Anglo-American Players,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,1943-1952,,,,,1 C,"1943. (1944), 1952"
AC_42429,Anna und Tschi,,Laiengruppe,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,(1981)-(1981)
AC_42430,Arbeitsgemeinschaft Theater der Kantonsschulen,AG Theater Rämibühl; Arge Theater Kantonsschule Rämibühl,"Literargymnasium und Realgymnasium Rämibühl, Kantonsschule Hohe Promenade",Zürich,,Zürich <nicht ZSV> <siehe auch Zürich: Literargymnasium>,ZH,CH,x,,x,na,?,,,,,2 C,(1971)-
AC_42431,Arbeitsgemeinschaft Zürcher Theatergruppen,AZT,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,1971-?,,,,,1 C,(1980)-(1980)
AC_42432,Atelier 33,WG Beckenhofstrasse 64,Amateur-Psychotheater ; inkl. Aktionstheater Glotz ; inkl. Cafi-Theater Ohrfiige,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,(1982)-(1982)
AC_42433,Atelier-Theater 71 ,,,Zürich,,Zürich,ZH,CH,x,,x,a,1968-? (noch existent?),,,,,,
AC_42434,Bachab,Theatergruppe Bachab,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,"(1992), (1994)"
AC_42435,Bankomödchen,,,Zürich,,Zürich,ZH,CH,x,,x,na,?,,,,,,"1978, 1979"
AC_42436,BarXellence,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,"(1999), (2004)"
AC_42437,<Theatergruppe Berner-Verein Zürich>,Berner Verein Oerlikon,,Zürich,,Zürich: Berner-Verein Zürich,ZH,CH,www.bernerverein-zuerich.ch,,RVA,a,?,,,,,,
AC_42438,Bretter-Bühne,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,1975-?,,,,,1 C,"(1979), (1981)"
AC_42439,Bühne der Jungen,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,(1942)-(1942)
AC_42440,Caritas Theatergruppe,,,Zürich,,Zürich,ZH,CH,x,,x,na,?,,,,,,1995
AC_42441,Chaibe Chreis,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,(1996)-(1996)
AC_42442,"Christliche Bühne ""Der Ruf""",,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,1955?-1959?,,,,,1 C,1955-(1957)
AC_42443,Christliche Schauspiel-Gemeinschaft,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,1956 (Erste Produktion)-?,,,,,1 C,1956-1956
AC_42444,Colletivo Teatrale Operaio di Zurigo,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,1974-?,,,,,1 C,"(1975)-1976, 1981-(1982)"
AC_42445,Consortium Cantorum,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,1974-?,,,,,1 C,(1990)-(1990)
AC_42446,Coup de théàtre,,Studententheater,Zürich,,Zürich <nicht ZSV>,ZH,CH,www.coup-de-theatre.ch,,x,a,1999-,Groupe d'Expression Française de Zurich (GEF),,,,x,x
AC_42447,Dialektbühne Zürich,Dialekt-Bühne Zürich,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,3 R <Sammelcouvert>,(1947)-(1947)
AC_42448,Die Barke,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,(1954)-(1958)
AC_42449,Die Klamödie,,,Zürich,,Zürich,ZH,CH,x,,x,na,?,,,,,,1975-1977
AC_42450,Die Metzger,,Theatersport,Zürich,,Zürich <nicht ZSV>,ZH,CH,www.die-metzger.ch,,x,a,2003-,,,,,1 R <Sammelcouvert>,(2014)-(2014)
AC_42451,Sehvögel,,sehbehinderte Laiengruppe,Zürich,,Zürich,ZH,CH,x,,x,na,?,,,,,,1983-1985
AC_42452,<Theatergruppe Diplommittelschule im Riesbach>,,,Zürich,,Zürich: Diplommittelschule im Riesbach <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,"(1982), (1986)"
AC_42453,Dorftheater Witikon,,,Zürich (Witikon),,Zürich (Witikon),ZH,CH,x,,RVA,na,1978-?,,Theater Witikon,,,,
AC_42454,Dramatischer Verein Altstetten,,,Zürich (Altstetten),,Zürich (Altstetten),ZH,CH,x,,RVA,na,?,,Theater Altstetten,,,,
AC_42455,Dramatische Gesellschaft Neumünster,,,Zürich,,Zürich,ZH,CH,x,,x,na,?,,,,,,1909-1929
AC_42456,Dramatischer Verein Oerlikon,,,Zürich (Oerlikon),,Zürich (Oerlikon),ZH,CH,x,,RVA,na,?,,Theater Zürich Nord,,,,1899-
AC_42457,Dramatischer Verein Höngg,,,Zürich,,Zürich,ZH,CH,x,,RVA,na,1893-1937,Dramatischer Verein Wipkingen,Zürcher Freizeit-Bühne,,,,
AC_42458,Dramatischer Verein Oerlikon,D.V.O.,,Zürich,,Zürich,ZH,CH,x,,x,na,1898-1978,,,,,,
AC_42459,Dramatischer Verein Waidberg,,,Zürich,,Zürich,ZH,CH,x,,RVA,na,1938-1986,Dramatischer Verein Höngg,Zürcher Freizeit-Bühne,,,,
AC_42460,Dramatischer Verein Wipkingen,,,Zürich,,Zürich,ZH,CH,x,,x,na,?-1937,,Dramatischer Verein Höngg,,,,
AC_42461,Dramatischer Verein Zürich,,,Zürich,,Zürich,ZH,CH,x,,x,na,?,,,,,,1914-1965
AC_42462,Ensemble,,Amateurtheaterverein,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,1953-?,,,,,1 C,(1961)-(1961)
AC_42463,Estrich Theater,,,Zürich,,Zürich,ZH,CH,www.estrich-theater.ch,,x,a,1993-,,,,,,
AC_42464,Et voilà,,Clowngruppe,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,x,x
AC_42465,<Theatergruppe Evangelisches Lehrerseminar Unterstrass>,,,Zürich,,Zürich: Evangelisches Lehrerseminar Unterstrass <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,3 R <Sammelcouvert>,"(1956), 1977, 1978"
AC_42466,Forumtheater Zürich,Forum Theater Zentrum Zürich,,Zürich,,Zürich <nicht ZSV>,ZH,CH,www.forumtheater.ch,,x,a,?,,,,,1 C,"(1997)-2005, (2010)-"
AC_42467,Frauenrakete,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,1976-1998,,,,,1 C,"1976, 1998"
AC_42468,Freie Bühne Zürich,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,1917-1950,,,,,3 S,1917-1950
AC_42469,Freie Theatergruppe Szenikuss,,,Zürich,,Zürich: Freie Theatergruppe Szenikuss,ZH,CH,x,,x,a,(noch existent?),,,,,,
AC_42470,<Theatergruppe Freies Gymnasium Zürich>,,inkl. Theaterwerkstatt,Zürich,,Zürich: Freies Gymnasium Zürich <nicht ZSV>,ZH,CH,www.fgz.ch/de/fuer-schueler/theaterwerkstatt,,x,a,?,,,,,1 C,"1946, 1947, 1970-1979, 1985. (1999)-"
AC_42471,FlüchtlingsTheater Malaika,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,www.fluechtlingstheater-malaika.ch,,x,a,2014?-,,,,,x,x
AC_42472,Groupe d'Expression Française,,Studententheater,Zürich,,Zürich: Studententheater <nicht ZSV>,ZH,CH,x,,x,na,1971-1998,,Coup de théàtre <Studententheater>,,,1 C,"(1972), 1974, 1976, 1980, 1982-1984, 1987, 1994"
AC_42473,Gruppe 81,,Studententheater,Zürich,,Zürich: Studententheater <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,(1981)-/(1982)
AC_42474,Gymi-Theatergruppe Zürich,,,Zürich,,Zürich - Diverse Grunsätzliches Mittelschultheater <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,-1945
AC_42475,Helferei-Theater,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,www.helfereitheater.ch,,x,a,2001-,,,,,1 R <Sammelcouvert>,(2014)-(2014)
AC_42476,"Jüdischer Dramatischer Verein ""Perez""",,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,(1948)-(1948)
AC_42477,Jüdische Theatergruppe Zürich,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,(1955)-(1956)
AC_42478,<Theatergruppe Jugendgruppe der Christengemeinschaft>,,,Zürich,,Zürich: Jugendgruppe der Christengemeinschaft <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,(1956)-(1956)
AC_42479,Jugendmusikschule Zürich,,,Zürich,,Zürich,ZH,CH,www.stadt-zuerich.ch/ssd/de/index/departement.../jugendmusikschule.html,,x,a,?,,,,,,
AC_42480,<Theatergruppe Jugendsiedlung Heizenholz>,,,Zürich,,Zürich: Jugendsiedlung Heizenholz <nicht ZSV>,ZH,CH,www.heizenholz.ch,,x,?,?,,,,,1 C,"(1992), (1997)"
AC_42481,Jugendtheater Spektakulum,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,1980-?,,,,,1 C,(1982)-(1983)
AC_42482,JungTheater,,,Zürich (Altstetten),,Zürich (Altstetten),ZH,CH,,,RVA,a,(noch existent?),,,,,,2001
AC_42483,Junge Bühne Zürich,JBZ,,Zürich,,Zürich,ZH,CH,www.jbz.ch,,RVA,a,1986-,,,,,,
AC_42484,Kalkül Theater Washington,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,"(1982), (1987)"
AC_42485,<Theatergruppe kantonalen Handelsschule>,,,Zürich,,Zürich: Kantonale Handelsschule <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,"(1950), (1954?)"
AC_42486,<Theatergruppe Kantonale Maturitätsschule für Erwachsene>,<Theatergruppe KME>,,Zürich,,Zürich - Diverse Grunsätzliches Mittelschultheater: Kantonale Maturitätsschule für Erwachsene <nicht ZSV>,ZH,CH,www.kme.ch,,x,?,?,,,,,1 C,"(1986), (1988), (1989), (1991)"
AC_42487,<Theatergruppe Kantonsschule Enge>,,,Zürich,,Zürich - Diverse Grunsätzliches Mittelschultheater: Kantonsschule Enge <nicht ZSV>,ZH,CH,www.ken.ch,,x,a,?,,,,,1 C,(2014)-
AC_42488,<Theatergruppe Kantonsschule Freudenberg> ,,,Zürich,,Zürich - Diverse Grunsätzliches Mittelschultheater: Kantonsschule Freudenberg <nicht ZSV>,ZH,CH,www.kfr.ch,,x,a,?,,,,,1 C,"(1968), (1970), (1974), (1976), (1985), (2009)"
AC_42489,<Theatergruppe Kantonsschule Hohe Promenade>,HoPro-Theater,,Zürich,,Zürich - Diverse Grunsätzliches Mittelschultheater: Kantonsschule Hohe Promenade <nicht ZSV>,ZH,CH,www.kshp.ch,,x,a,?,,,,,1 C,"(1996), (1999), (2006)-"
AC_42490,<TheatergruppeKantonsschule Riesbach >,,,Zürich,,Zürich - Diverse Grunsätzliches Mittelschultheater: Kantonsschule Riesbach  <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,"(1984)-(1991), (2000)"
AC_42491,<Theatergruppe Kantonsschule Stadelhofen>,,,Zürich,,Zürich - Diverse Grunsätzliches Mittelschultheater: Kantonsschule Stadelhofen <nicht ZSV>,ZH,CH,www.ksstadelhofen.ch,,x,a,?,,,,,1 C,(1984)-
AC_42492,<Theatergruppe Kantonsschule Wiedikon>,,,Zürich,,Zürich - Diverse Grunsätzliches Mittelschultheater: Kantonsschule Wiedikon <nicht ZSV>,ZH,CH,www.kwi.ch,,x,a,?,,,,,1 C,"(1985), (2015)"
AC_42493,Katholische Jungmannschaft Oerlikon,<Theatergruppe Kath. Jungmannschaft Zürich-Oerlikon>; <Theatergruppe Kath. Jungmannschaft Zürich>,,Zürich (Oerlikon),,Zürich: Katholische Jungmannschaft Oerlikon <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,"(1948), (1949)"
AC_42494,<Theaergruppe Katholischer Gesellenverein>,,,Zürich,,Zürich: Katholischer Gesellenverein <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,(1946)-(1946)
AC_42495,Kazantzakis-Bühne,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,(1973)-(1973)
AC_42496,Kindertheater Rosmarie Metzenthin,Kinder- und Jugendtheater Metzenthi; Kindertheater Metzenthin,,Zürich,,Zürich,ZH,CH,www.metzenthin.ch,,x,a,1951-,,,,,,
AC_42497,Kleine Atelier-Bühne,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,1965-?,,,,,1 C,"(1968)-1972, (1976)"
AC_42498,Kleines Theater Zürich,,,Zürich,,Zürich,ZH,CH,x,,x,na,?,,,,,,1970-1977
AC_42499,Kleintheater 12,KT 12,,Zürich,,Zürich,ZH,CH,www.kt12.ch,,RVA,a,1969-,,,,,,
AC_42500,Konzertchor Harmonie Zürich,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,www.konzertchor.ch,,x,a,1998-,Sängerverein Harmonie Zürich,,,,1 C ,"(1959), (2003)"
AC_42501,Kultur & Volk Zürich,KUV,,Zürich,,Zürich,ZH,CH,www.kuv.ch,,x,a,?,,,,,,
AC_42502,<Laiengruppe Wipkingen>,,,Zürich (Wipkingen),,Zürich <nicht ZSV>,ZH,CH,x,,x,na,1980,,,,,1 C,1980
AC_42503,Limmatbühne,Limmat-Bühne,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,1971-?,,,,,1 C,1971-(1972)
AC_42504,Limmat-Nixen,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,www.limmat-nixen.ch,,x,a,1961-,,,,,1 C,"(1992)-1994, (2004)"
AC_42505,<Theatergruppe Literargymnasium Rämibühl>,<Theatergruppe LRG>,,Zürich,,Zürich - Diverse Grunsätzliches Mittelschultheater: Literargymnasium <nicht ZSV> <siehe auch: Zürich: Arbeitsgemeinschaft der Kantonsschulen>,ZH,CH,x,,x,a,?,,,,,1 C,"(1957), (1958)"
AC_42506,lúnis,chor lúnis; theater lúnis,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,1987-?,,,,,1 C,(1990)-(1995)
AC_42507,Maxim Theater,Maxim-Theater,,Zürich,,Zürich <nicht ZSV>,ZH,CH,www.maximtheater.ch,,x,a,2006-,,,,,1 C,2006-
AC_42508,Marat-Sade-Trotztheater,,,Zürich,,Zürich: Kantonsschule Stadelhofen <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,x,x
AC_42509,Märli-Theater Altstetten,,,Zürich,,Zürich,ZH,CH,x,,x,na,?,, Märli-Bühne Altstetten,,,,
AC_42510,Märli-Bühne Altstetten,Märlibühne Altstetten,,Zürich (Altstetten),,Zürich (Altstetten),ZH,CH,www.maerlialtstetten.ch,,x,a,2002-,Märli-Theater Altstetten,,,,,
AC_42511,Maskentheatergruppe SaMask,,,Zürich (Witikon),,Zürich (Witikon),ZH,CH,x,,x,a,?,,,,,,
AC_42512,MAF Menschen am Fenster,,,Zürich,,Zürich,ZH,CH,x,,x,a,(noch existent?),,,,,,
AC_42513,Neue Studentenbühne Zürich,,,Zürich,,Zürich: Studententheater <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,(1957)-(1965)
AC_42514,Perpetuum Mobile,,Jugentheatergruppe,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,(1974)-(1974)
AC_42515,P'tit monstre,,Studententheater,Zürch,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,x,x
AC_42516,Rainbow Singers,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 R <Sammelcouvert>,(1994)-(1994)
AC_42517,<Theatergruppe Rudolf-Steiner-Schule Zürich>,,,Zürich,,Zürich: Rudolf-Steiner-Schule Zürich <nicht ZSV>,ZH,CH,www.steinerschule-zuerich.ch,,x,a,?,,,,,1 C,"(1932), 1976, 1985"
AC_42518,SchalkTheater,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,www.schalktheater.ch,,x,a,2002-,,,,,1 C,(2015)-
AC_42519,Schandbänkli,,Behinderten-Theatergruppe,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,(1981)-(1988)
AC_42520,Schauspiel-Gemeinschaft Zürich,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,"(1951), (2000)"
AC_42521,Schauspieltruppe der ZL,,Schauspielschule der Eidgenössischen Zentralleitung der Heime und Lager,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,(1945)-(1947)
AC_42522,Schmaz,Schwuler Männerchor Zürich,,Zürich,,Zürich <nicht ZSV>,ZH,CH,www.schmaz.ch,,x,a,1990-,,,,,1 C,"(2001), 2002-"
AC_42523,Schrägi Vögel,Theatergruppe Schräge Vögel,,Zürich,,Zürich <nicht ZSV>,ZH,CH,www.schraegi-voegel.ch,,x,a,2009-,,,,,1 R <Sammelcouvert>,(2014)-(2014)
AC_42524,Schultheater Zürich: Diverse <keine Auswertung>,,,Zürich,,Zürich,ZH,CH,,,,,,,,,,1 C,xxxx
AC_42525,Schwamendinger Opernchor,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,1995-
AC_42526,<Theatergruppe Seminar für pädagogische Grundausbildung>,,,Zürich,,Zürich: Seminar für pädagogische Grundausbildung <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,"(1982), 1986, 1989-"
AC_42527,Seniorenbühne Zürich,Zürcher Seniorenbühne,,Zürich,,Zürich,ZH,CH,www.seniorenbuehne.c,,RVA,a,1975-,,,,,,
AC_42528,Sing- und Spielbühne,,Operetten,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,1936-?,?,,,,1 C,"(1948), 1951-1958, (1964)"
AC_42529,<Theatergruppe Solothurner-Verein>,,,Zürich,,Zürich: Solothurner-Verein <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,"(1942), (1946)"
AC_42530,Spielbühne Zürich-Affoltern,,,Zürich (Affoltern),,Zürich (Affoltern),ZH,CH,x,,RVA,a,?,,,,,,
AC_42531,Spielgemeinschaft Zürich,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,"(1933), 1935, (1939)"
AC_42532,St. Veits Turmtheater,,,Zürich (Oerlikon),,Zürich (Oerlikon),ZH,CH,x,,RVA,na,?,,Turmtheater St. Veit,,,,
AC_42533,Stage Motel Company,,,Zürich,,Zürich,ZH,CH,x,,x,a,(noch existent?),,,,,,
AC_42534,Studenten-Theater Zürich: Diverse <ohne Auswertung>,,,Zürich,,Zürich,ZH,CH,,,,,,,,,,1 C,xxxx
AC_42535,Studentenbühne der Studentengruppe für Theater und Film,,,Zürich,,Zürich: Studentheater <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,(1952)-(1954)
AC_42536,Studententheater der Universität Zürich,STZ,,Zürich,,Zürich: Studentheater <nicht ZSV>,ZH,CH,x,,x,na,?,Theatergruppe der Universität Zürich,,,,2 C,(1957)-(1998)
AC_42537,Studententheater Strudel,,,Zürich,,Zürich: Studentheater <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,(1992)-(1992)
AC_42538,Studentinnen-Theater Blödelaien,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 R <Sammelcouvert>,(1994)-(1994)
AC_42539,Studio ,,Winkelwiese,Zürich,,Zürich: Theater an der Winkelwiese (Spiegelgasse) <nicht ZSV>,ZH,CH,x,,x,na,1960 (ev. bereits 1959)-1963,,,,,1 C,1960-1963
AC_42540,Studio der theaterwissenschaftlichen Vorlesungen der Universität Zürich,,Winkelwiese,Zürich,,Zürich: Theater an der Winkelwiese <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,1956-1959?
AC_42541,StuThe,Studententheater Zürich,,Zürich,,Zürich: Studentheater <nicht ZSV>,ZH,CH,www.stuthe.ch,,x,a,2007?-,,,,,x,x
AC_42542,<Theatergruppe Suchtpräventionsstelle der Stadt Zürich>,,Theaterprojekte,Zürich,,Zürich: Suchtpräventionsstelle der Stadt Zürich <nicht ZSV>,ZH,CH,www.stadt-zuerich.ch/ssd/de/index/gesundheit_und_praevention/suchtpraevention.html,,x,a,?,,,,,1 C,(1989)-
AC_42543,Supernova,,Laien-Jugend-Theater,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 R <Sammelcouvert>,(1983)-(1983)
AC_42544,Take Five Theatre,The Take Five Theatre Company,,Zürich <früher: Wettingen>,,Zürich,ZH,CH,,,x,a,,,,,,,
AC_42545,Tanztheater Dritter Frühling,,,Zürich,,Zürich: Tanztheater Dritter Frühling,ZH,CH,www.dritter-fruehling.ch,,KTV,a,1997-,,,,,,
AC_42546,Théâtre Sauternes,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,"(1996), (2003)"
AC_42547,Teatro del Cuore,,,Zürich,,Zürich,ZH,CH,x,,x,na,?,,,,,,
AC_42548,Teatro Palini,,Laiengruppe Drahtschmiedli,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 R <Sammelcouvert>,(1985)-(1985)
AC_42549,Theater Altstetten,,,Zürich (Altstetten),,Zürich (Altstetten),ZH,CH,,,RVA,a,,Dramatischer Verein Alstetten,,,,,
AC_42550,Theater Brunnenhof,,,Zürich,,Zürich,ZH,CH,x,,x,na,?,,,,,,1995
AC_42551,Theater im Schulhaus,,"Konzept, Projekt",Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,(1983)-(1985)
AC_42552,Theater Leimbach,,,Zürich (Leimbach),,Zürich (Leimbach),ZH,CH,www.theater-leimbach.ch,,x,a,1992-,,,,,,
AC_42553,Theater Prisma,,,Zürich,,Zürich,ZH,CH,x,,x,na,?,,,,,,1991-1999
AC_42554,Theater RandKante,,,Zürich,,Zürich,ZH,CH,x,,x,a,(noch existent?),(noch existent?),,,,,
AC_42555,Theater Rohrbruch,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,www.rohrbruch.ch,,RVA,a,1995-,,,,,x,x
AC_42556,theater spielspitz,,,Zürich,,Zürich,ZH,CH,x,,x,a,?,,,,,,
AC_42557,Theater Tritonus,,,Zürich,,Zürich,ZH,CH,www.theater-tritonus.singingsparrows.ch,,x,a,1992-,,,,,,
AC_42558,Theater Westtangente,,,Zürich,,Zürich: Theater Westtangente <nicht ZSV>,ZH,CH,x,,x,a,?,,,,,1 C,"(2000), (2001)"
AC_42559,Theater Witikon Zürich,,,Zürich,,Zürich,ZH,CH,https://theaterwitikon.ch,,RVA,a,?,Dorftheater Witikon,,,,,
AC_42560,Theater Zürich-Nord (),Theater Zürich Nord; TZN,,Zürich,,Zürich,ZH,CH,www.tzn.ch,,RVA,a,1979-,Dramatischer Verein Oerlikon (D.V.O.),,,,,
AC_42561,Theater-Team Zürich,Theater Team Zürich,,Zürich,,Zürich,ZH,CH,x,,RVA,a,?,,,,,,
AC_42562,Theatergruppe akitiv,,,Zürich,,Zürich,ZH,CH,www.aki.ethz.ch,,x,a,1998-,,,,,,
AC_42563,Theatrergruppe Alteisen!?,,,Zürich,,Zürich,ZH,CH,x,,x,na,?,,,,,,1998
AC_42564,Theatergruppe Altstadt,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,(1981)-(1982)
AC_42565,Theatergruppe der Universität Zürich,,,Zürich,,Zürich: Studententheater <nicht ZSV>,ZH,CH,x,,x,na,?,,Studententheater der Uni Zürich,,,1 C,(1951)-(1956)
AC_42566,Theatergruppe Friesenberg,,,Zürich,,Zürich: Theatergruppe Friesenberg,ZH,CH,www.theatergruppe-friesenberg.ch,,x,a,1946-,,,,,,
AC_42567,Theatergruppe Münster,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,1957
AC_42568,Theatergruppe r67,,,Zürich,,Zürich,ZH,CH,www.r67.ch,,RVA,a,1967-,,,,,,
AC_42569,Theatergruppe Schlüsselloch,,,Zürich,,Zürich,ZH,CH,x,,x,na,?,,,,,,1980
AC_42570,Theatergruppe Poulex,,Studententheater,Zürich,,Zürich: Studententheater <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,(1982)-(1984)
AC_42571,Theatergruppe Schwups,Schwules Theater Zürich,,Zürich,,Zürich,ZH,CH,x,,RVA,a,(noch existent?),,,,,,
AC_42572,Theatergruppe Tetzelkotsch,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,"(1986), 1987, (1989)"
AC_42573,Theatergruppe Züri Ost,tg Züri-Ost,,Zürich,,Zürich <nicht ZSV>,ZH,CH,www.tgzueri-ost.ch,,x,a,?,,,,,x,x
AC_42574,Theaterverein fraz,,,Zürich,,Zürich,ZH,CH,x,,x,na,?,,,,,,1994
AC_42575,TheaterWerkstattErwerbsloser Zureich,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,(1993)-(1994)
AC_42576,Theater International,,"Gruppe von Gastarbeitern, Flüchtlingen und Schweizern",Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,x,x
AC_42577,Theatrino,,Kinder- und Jugendtheateranimation des MGB,Zürich,,Zürich: MGB <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,x,x
AC_42578,Tschuldigung,,kirchliche Laiengruppe,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 R <Sammelcouvert>,(1990)-(1990)
AC_42579,UNI-Theater,,,Zürich,,Zürich: Studententheater <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,(1986)-(1986)
AC_42580,Volkstheater im Bernhard Theater,,,Zürich,,Zürich,ZH,CH,x,,x,na,?,,,,,,1980
AC_42581,Vonalltagbiszurich,,,Zürich,,Zürich <nicht ZSV>,ZH,CH,x,,x,na,?,,,,,1 C,(1989)-(2006)
