Bemerkungen,Drucker,Grafiker,Masse,Plakatart,RepertorienID,Signatur,Technik,tempID,Verso
,Uldrymedia AG,Stephan Bundi,100.0 x 70.0 cm,Stückplakat,300012001030401,PL 015.012,Siebdruck,857,
,Uldrymedia AG,Stephan Bundi,100.0 x 70.0 cm,Stückplakat,300012001021601,PL 015.013,Siebdruck,858,
,Uldrymedia AG,Stephan Bundi,100.0 x 70.0 cm,Stückplakat,300012001012101,PL 015.014,Siebdruck,859,
,Uldrymedia AG,Stephan Bundi,100.0 x 70.0 cm,Stückplakat,300012000091001,PL 015.015,Siebdruck,860,
,,,99.8 x 69.5 cm,Stückplakat,120011998060701,PL 015.029,Siebdruck,861,
,,,99.8 x 69.5 cm,Stückplakat,120011998031101,PL 015.030,Siebdruck,862,
,Serigraphie Albin Uldry,Atelier Roger Pfund,100.0 x 67.8 cm,Stückplakat,120012000011101,PL 015.034,Siebdruck,863,
,Serigraphie Albin Uldry,Atelier Roger Pfund,100.0 x 68.0 cm,Stückplakat,120011999102201,PL 015.036,Siebdruck,864,
,Serigraphie Albin Uldry,Atelier Roger Pfund,100.0 x 68.0 cm,Stückplakat,120011999100101,PL 015.037,Siebdruck,865,
,Sérigraphie: Duo D'Art,Frédéric de Perrot,100.0 x 68.0 cm,Stückplakat,120041998091601,PL 015.039,Siebdruck,866,
,Sérigraphie: Duo D'Art,Frédéric de Perrot,100.0 x 68.0 cm,Stückplakat,120041998110301,PL 015.040,Siebdruck,867,
,Sérigraphie: Duo D'Art,Frédéric de Perrot,100.0 x 68.0 cm,Stückplakat,120041998112401,PL 015.041,Siebdruck,868,
,Sérigraphie: Duo D'Art,Frédéric de Perrot,100.0 x 68.0 cm,Stückplakat,120041999010601,PL 015.042,Siebdruck,869,
,Sérigraphie: Duo D'Art,Frédéric de Perrot,100.0 x 68.0 cm,Stückplakat,120041999022401,PL 015.043,Siebdruck,870,
,Sérigraphie: Duo D'Art,Frédéric de Perrot,100.0 x 68.0 cm,Stückplakat,120041999042101,PL 015.044,Siebdruck,871,
,Sérigraphie: Duo D'Art,Frédéric de Perrot,100.0 x 68.0 cm,Stückplakat,120041998030401,PL 015.046,Siebdruck,872,
,Sérigraphie: Duo D'Art,Frédéric de Perrot,100.0 x 68.0 cm,Stückplakat,120041998011401,PL 015.047,Siebdruck,873,
,Sérigraphie: Duo D'Art,Frédéric de Perrot,100.0 x 68.0 cm,Stückplakat,120041998042901,PL 015.048,Siebdruck,874,
,Sérigraphie: Duo D'Art,Frédéric de Perrot,100.0 x 68.0 cm,Stückplakat,120041997100101,PL 015.049,Siebdruck,875,
,Sérigraphie: Duo D'Art,Frédéric de Perrot,100.0 x 68.0 cm,Stückplakat,120041997110501,PL 015.050,Siebdruck,876,
,Sérigraphie: Duo D'Art,Frédéric de Perrot,100.0 x 68.0 cm,Stückplakat,120041997120901,PL 015.051,Siebdruck,877,
,Serigraphie Albin Uldry,Atelier Roger Pfund,100.0 x 68.0 cm,Stückplakat,120011998120901,PL 015.054,Siebdruck,878,
,Serigraphie Albin Uldry,Atelier Roger Pfund,100.0 x 68.0 cm,Stückplakat,120011998103001,PL 015.055,Siebdruck,879,
,,,100.0 x 68.0 cm,Stückplakat,120011999011901,PL 015.057,Siebdruck,880,
,Serigraphie Albin Uldry,Atelier Roger Pfund,100.0 x 68.0 cm,Stückplakat,120011999020201,PL 015.059,Siebdruck,881,
,Serigraphie Albin Uldry,Atelier Roger Pfund,100.0 x 68.0 cm,Stückplakat,120011999040901,PL 015.060,Siebdruck,882,
,Serigraphie Albin Uldry,Atelier Roger Pfund,100.0 x 67.8 cm,Stückplakat,120011999061401,PL 015.062,Siebdruck,883,
,Serigraphie Albin Uldry,Atelier Roger Pfund,100.0 x 68.0 cm,Stückplakat,120011999043001,PL 015.064,Siebdruck,884,
,Serigraphie Albin Uldry,Atelier Roger Pfund,100.0 x 69.8 cm,Stückplakat,120011998092101,PL 015.065,Siebdruck,885,
,Serigraphie Albin Uldry,Atelier Roger Pfund,100.0 x 68.0 cm,Stückplakat,120011999031601,PL 015.066,Siebdruck,886,
,,,100.0 x 69.0 cm,Stückplakat,300051986121201,PL 015.078,Siebdruck,887,
,,,100.0 x 69.0 cm,Stückplakat,120011996050601,PL 015.081,Siebdruck,888,
,,,100.0 x 70.0 cm,Stückplakat,120041996061101,PL 015.084,Siebdruck,889,
,Siebdruck Sericora Köniz,Heinz Jost,100.5 x 68.5 cm,Stückplakat,300011971110801,PL 015.091,Siebdruck,890,
"Zusammen mit ""Peter und der Wolf"", ""Inside Out""",Serigraphie Albin Uldry,Stephan Bundi,100.0 x 70.0 cm,Veranstaltungsplakat,300012003030701,PL 015.096,Siebdruck,891,
,,,100.0 x 70.0 cm,Stückplakat,100021988121301,PL 015.100,Siebdruck,892,
,Serigraphie Albin Uldry,Stephan Bundi,100.0 x 70.0,Stückplakat,300012000123001,PL 015.102,Siebdruck,893,
,Sérigrafie Sericora Köniz,Heinz Jost,90.6 x 63.3 cm,Stückplakat,300011973050701,PL 016.028,Siebdruck,894,
,Serigraphie Albin Uldry,Heinz Jost,90.6 x 64.0 cm,Stückplakat,300011974021001,PL 016.029,Siebdruck,895,
Tournée: Comédie de Genève,,,93.8 x 63.5 cm,Stückplakat,300011945043001,PL 016.033,Buchdruck,896,
[2D],Sérigrafie Sericora Köniz,Heinz Jost,92.0 x 64.0 cm,Stückplakat,300011973031801,PL 016.034,Siebdruck,897,
[1D],Serigraphie Albin Uldry,Heinz Jost,90.2 x 64.2 cm,Stückplakat,300011974121501,PL 016.036,Siebdruck,898,
[1D],Sérigrafie Sericora Köniz,Heinz Jost,90.6 x 63.6 cm,Stückplakat,300011972121701,PL 016.039,Siebdruck,899,
[1D],Sérigrafie Sericora Köniz,Heinz Jost,90.5 x 64.0 cm,Stückplakat,300011973021301,PL 016.047,Siebdruck,900,
[1D],Serigraphie Albin Uldry,Heinz Jost,91.0 x 64.0 cm,Stückplakat,300011975032001,PL 016.049,Siebdruck,901,
[1D],Sérigrafie Sericora Köniz,Heinz Jost,92.7 x 64.5 cm,Stückplakat,300011973011501,PL 016.050,Siebdruck,902,
[1D],Serigraphie Albin Uldry,Heinz Jost,90.5 x 64.0 cm,Stückplakat,300011974102701,PL 016.055,Siebdruck,903,
,Serigraphie Albin Uldry,Heinz Jost,90.7 x 64.0 cm,Stückplakat,300011974051801,PL 016.056,Siebdruck,904,
[1D],,Heinz Jost,91.0 x 64.0 cm,Stückplakat,300011973102801,PL 016.057,Siebdruck,905,
,Sérigrafie Sericora Köniz,Heinz Jost,92.0 x 63.4 cm,Stückplakat,300011972101001,PL 016.060,Siebdruck,906,
[1D],Serigraphie Albin Uldry,Heinz Jost,91.0 x 64.2 cm,Stückplakat,300011974120701,PL 016.063,Siebdruck,907,
,,Holger Matthies,91.0 x 63.0 cm,Stückplakat,300011975021602,PL 016.064,Siebdruck,908,
[1D],Serigraphie Albin Uldry,Heinz Jost,91.0 x 64.2 cm,Stückplakat,300011975042501,PL 016.065,Siebdruck,909,
[1D],Serigraphie Albin Uldry,Heinz Jost,90.8 x 64.0 cm,Stückplakat,300011974012701,PL 016.067,Siebdruck,910,
[1D],Sérigrafie Sericora Köniz,Heinz Jost,91.0 x 64.0 cm,Stückplakat,300011972103001,PL 016.068,Siebdruck,911,
"Premiere: Théâtre de Poche Genève, 20.11.1984","Imprimerie Dagon, Vevey",Bernard Voïta,57.8 x 42.8 cm,Stückplakat,100021985020501,PL 016.070,Offsetdruck,912,
,Serigraphie Albin Uldry,Heinz Jost,91.0 x 64.2,Stückplakat,300011974042101,PL 016.074,Siebdruck,913,
[1D],Sérigrafie Sericora Köniz,Heinz Jost,91.0 x 64.2 cm,Stückplakat,300011973013001,PL 016.075,Siebdruck,914,
,Serigraphie Albin Uldry,Heinz Jost,90.8 x 64.0 cm,Stückplakat,300011973092801,PL 016.076,Siebdruck,915,
,,,99.8 x 65.0 cm,Stückplakat,120011994091201,PL 016.080,Siebdruck,916,
,,Ezio Toffolutti,87.0 x 62.3 cm,Stückplakat,800021985091401,PL 016.086,Siebdruck,917,
,Sérico Humbert-Droz,Eva Rittmeyer,100.0 x 68.0 cm,Stückplakat,120022001100201,PL 016.090,Siebdruck,918,
,,,"100,0 x 65.0 cm",Stückplakat,120011988121601,PL 017.003,Offsetdruck,919,
,,,99.3 x 65.0 cm,Stückplakat,120011992061201,PL 017.018,Siebdruck,920,
,,,99.8 x 65.0 cm,Stückplakat,120011995020101,PL 017.019,Siebdruck,921,
,,,99.8 x 65.0 cm,Stückplakat,120011995040301,PL 017.022,Siebdruck,922,
,,,99.8 x 65.0 cm,Stückplakat,120011995050801,PL 017.023,Siebdruck,923,
,,,99.8 x 65.0 cm,Stückplakat,120011994110701,PL 017.024,Siebdruck,924,
,,,99.8 x 65.0 cm,Stückplakat,120011995061201,PL 017.026,Siebdruck,925,
,Sérigraphie-ateliers publicitaires Pierre Terbois,,99.8 x 64.3 cm,Stückplakat,120011972112501,PL 017.028,Siebdruck,926,
,,,99.8 x 65.0 cm,Stückplakat,120011988060901,PL 017.036,Siebdruck,927,
,,,100.0 x 65.0 cm,Stückplakat,120011989021001,PL 017.041,Siebdruck,928,
,,,100.0 x 65.0 cm,Stückplakat,120011989011601,PL 017.042,Siebdruck,929,
,,,100.0 x 65.0 cm,Stückplakat,120011988110801,PL 017.046,Siebdruck,930,
,,,100.0 x 65.0 cm,Stückplakat,120011988091101,PL 017.047,Siebdruck,931,
,,,100.0 x 65.0 cm,Stückplakat,120011989050701,PL 017.048,Siebdruck,932,
,,,100.0 x 65.0 cm,Stückplakat,120011989031304,PL 017.049,Siebdruck,933,
,,,100.0 x 65.0 cm,Stückplakat,120011989040401,PL 017.050,Siebdruck,934,
,,,100.0 x 65.0 cm,Stückplakat,120011989061001,PL 017.052,Siebdruck,935,
Plakat mit Datumskleber,"Coppi, Genève",,100.0 x 65.0 cm,Stückplakat,100021985062501,PL 017.054,Siebdruck,936,
,,,100.0 x 65.0 cm,Stückplakat,120011988031301,PL 017.059,Siebdruck,937,
,,,100.0 x 65.0 cm,Stückplakat,120011988022301,PL 017.060,Siebdruck,938,
,,,100.0 x 65.0 cm,Stückplakat,120011988033101,PL 017.062,Siebdruck,939,
,,[modulo] Eva Rittmeyer,100.0 x 68.0 cm,Stückplakat,120022001110601,PL 017.064,Siebdruck,940,
,,Humbert-Droz,100.0 x 68.0 cm,Stückplakat,120022001102301,PL 017.066,Siebdruck,941,
,,,100.0 x 65.0 cm,Stückplakat,120011988042801,PL 017.068,Siebdruck,942,
,,,99.8 x 65.0 cm,Stückplakat,120011994121001,PL 017.070,Siebdruck,943,
,,,100.0 x 69.0 cm,Stückplakat,120011997022101,PL 018.004,Siebdruck,944,
,,,100.0 x 69.0 cm,Stückplakat,120011997041401,PL 018.005,Siebdruck,945,
,,,100.0 x 69.0 cm,Stückplakat,120011997051401,PL 018.006,Siebdruck,946,
,,,100.0 x 69.0 cm,Stückplakat,120021994020101,PL 018.007,Siebdruck,947,
,,,99.7 x 70.0 cm,Stückplakat,120011997091901,PL 018.008,Siebdruck,948,
,,,99.7 x 70.0 cm,Stückplakat,120011997123101,PL 018.009,Siebdruck,949,
,Sérigraphie Albin Uldry,Roger Pfund,100.0 x 68.0 cm,Stückplakat,120011999120701,PL 018.019,Siebdruck,950,
,,,100.0 x 69.0 cm,Stückplakat,120011996011101,PL 018.021,Siebdruck,951,
,,,99.8 x 70.0 cm,Stückplakat,120011996012901,PL 018.022,Siebdruck,952,
,,,100.0 x 69.0 cm,Stückplakat,120011995120101,PL 018.029,Siebdruck,953,
,,,100.0 x 70.0 cm,Stückplakat,120011998041401,PL 018.032,Siebdruck,954,
,,,100.0 x 70.0 cm,Stückplakat,120011998042201,PL 018.033,Siebdruck,955,
,,,99.5 x 69.5 cm,Stückplakat,800031993122901,PL 018.038,Siebdruck,956,
,,,100.0 x 69.5 cm,Stückplakat,800031993092401,PL 018.040,Siebdruck,957,
,Tryck: Sib-Tryck,Lennart Saletti,100.0 x 70.0 cm,Konzertplakat,300031968010901,PL 018.045,Siebdruck,958,
,,,100.0 x 70.0 cm,Stückplakat,120011997110601,PL 018.046,Siebdruck,959,
(1D),Sericora Köniz,Heinz Jost,100.8 x 70.5 cm,Stückplakat,300011971102401,PL 018.047,Siebdruck,960,
(1D),Sericora Köniz,Heinz Jost,100.5 x 70.5 cm,Stückplakat,300011970111001,PL 018.048,Siebdruck,961,
,,,100.0 x 69.0 cm,Stückplakat,120011997061701,PL 018.059,Siebdruck,962,
,,Jürg Bohlen,99.2 x 68.4 cm,Stückplakat,120021994012001,PL 018.062,Siebdruck,963,
,,,99.5 x 70.0 cm,Stückplakat,120021993110201,PL 018.063,Siebdruck,964,
,Serigraphie Albin Uldry,Stephan Bundi,100.0 x 70.0 cm,Stückplakat,300012002090601,PL 018.066,Siebdruck,965,
Spectacles Jacques vielle / pro Théa,Copie-Paris,,98.3 x 65.8 cm,Stückplakat,100021983112201,PL 018.071,Offsetdruck,966,
,,,99.0 x 70.0 cm,Stückplakat,120011997012001,PL 018.073,Siebdruck,967,
,,,100.0 x 69.0 cm,Stückplakat,120011996032901,PL 018.075,Siebdruck,968,
,,,100.0 x 69.0 cm,Stückplakat,120011996022001,PL 018.076,Siebdruck,969,
,,,100.0 x 69.0 cm,Stückplakat,120011996061601,PL 018.077,Siebdruck,970,
,,,100.0 x 69.0 cm,Stückplakat,120011995100901,PL 018.082,Siebdruck,971,
,,Jürg Bohlen,98.0 x 69.0 cm,Stückplakat,120021994041901,PL 018.085,Siebdruck,972,
,Siebdruck Sericora Köniz,Heinz Jost,99.0 x 68.5 cm,Stückplakat,300011972022901,PL 018.087,Siebdruck,973,
,Arti GraficheRoccia-Torino Italy,Ezio Toffolutti,93.8 x 69.0 cm,Stückplakat,800021983091501,PL 018.091,Offsetdruck,974,
[1D],Serigraphie Albin Uldry,Stephan Bundi,100.0 x 70.0 cm,Stückplakat,300012002040601,PL 018.109,Siebdruck,975,
[1D],Serigraphie Albin Uldry,Stephan Bundi,100.0 x 70.0 cm,Stückplakat,300012001120901,PL 018.112,Siebdruck,976,
,Serigraphie Albin Uldry,Stephan Bundi,100.0 x 70.0 cm,Stückplakat,300012001092101,PL 018.113,Siebdruck,977,
[1D],Serigraphie Albin Uldry,Stephan Bundi,100.0 x 70.0 cm,Stückplakat,300012001102801,PL 018.114,Siebdruck,978,
,,Atelier Roger Pfund,100.0 x 69.8 cm,Stückplakat,120082001013001,PL 018.115,Siebdruck,979,
,,Atelier Roger Pfund,100.0 x 69.8 cm,Stückplakat,120082001030701,PL 018.116,Siebdruck,980,
,,Atelier Roger Pfund,100.0 x 69.8 cm,Stückplakat,120082000100601,PL 018.117,Siebdruck,981,
,,Atelier Roger Pfund,100.0 x 69.8 cm,Stückplakat,120082001092901,PL 018.118,Siebdruck,982,
,,Atelier Roger Pfund,100.0 x 69.8 cm,Stückplakat,120082002101301,PL 018.119,Inkjet (Tintensrahldruck),983,
,,Atelier Roger Pfund,100.0 x 69.8 cm,Stückplakat,120082002011501,PL 018.120,Siebdruck,984,
,Sérigraphie Albin Uldry,Roger Pfund,100.0 x 68.0 cm,Stückplakat,120012000061601,PL 018.121,Siebdruck,985,
,Sérigraphie Albin Uldry,Roger Pfund,100.0 x 68.0 cm,Stückplakat,120012000050301,PL 018.122,Siebdruck,986,
,Sérigraphie Albin Uldry,Roger Pfund,100.0 x 68.0 cm,Stückplakat,120012000031901,PL 018.124,Siebdruck,987,
,Sérigraphie Albin Uldry,Roger Pfund,100.0 x 68.0 cm,Stückplakat,120012000022301,PL 018.125,Siebdruck,988,
,Sérigraphie Albin Uldry,Roger Pfund,100.0 x 68.0 cm,Stückplakat,120012000020901,PL 018.126,Siebdruck,989,
,,,100 x 70.00,Stückplakat,120011998021001,PL 019.001,Siebdruck,990,
,,"Fédéric de Perrot, Carouge",99.5 x 70.0 cm,Stückplakat,120041996090901,PL 019.002,Siebdruck,991,
,,"Fédéric de Perrot, Carouge",100.0 x 70.0 cm,Stückplakat,120041996120501,PL 019.003,Siebdruck,992,
,,"Fédéric de Perrot, Carouge",99.2 x 69.0 cm cm,Stückplakat,120041997010701,PL 019.004,Siebdruck,993,
,,"Fédéric de Perrot, Carouge",100.0 x 69.0 cm,Stückplakat,120041997030401,PL 019.005,Siebdruck,994,
,,"Fédéric de Perrot, Carouge",100.0 x 68.0 cm,Stückplakat,120041996110101,PL 019.006,Siebdruck,995,
,,"Fédéric de Perrot, Carouge",100.0 x 68.0 cm,Stückplakat,120041997040801,PL 019.007,Siebdruck,996,
,,"Fédéric de Perrot, Carouge",99.7 x 70.0 cm,Stückplakat,120041997060401,PL 019.008,Siebdruck,997,
,,"Fédéric de Perrot, Carouge",100.0 x 68.0 cm,Stückplakat,120041996083101,PL 019.013,Siebdruck,998,
,,Pierre Furrer,100.0 x 69.0 cm,Stückplakat,120011996121401,PL 019.015,Siebdruck,999,
,,,100.0 x 70.0 cm,Stückplakat,100021986010701,PL 019.018,Siebdruck,1000,
,,,99.7 x 70.0 cm,Stückplakat,120011996090601,PL 019.020,Siebdruck,1001,
Auslandschweizer-Schauspieler in der Heimat,"Buchdruckerei Zollikofer & Co., St. Gallen",,100.0 x 70.0 cm,Stückplakat,900011944110901,PL 019.031,Buchdruck,1002,
,Siebdruck Sericora Köniz,Heinz Jost,99.5 x 69.5 cm,Stückplakat,300011972042601,PL 019.034,Siebdruck,1003,
,Siebdruck Sericora Köniz,Heinz Jost,100.0 x 69.7 cm,Stückplakat,300011971060301,PL 019.035,Siebdruck,1004,
,Siebdruck Sericora Köniz,Heinz Jost,100.0 x 70.0 cm,Stückplakat,300011972021501,PL 019.036,Siebdruck,1005,
,,,100.0 x 68.0 cm,Stückplakat,120011995090601,PL 019.039,Siebdruck,1006,
,Serigraphie Albin Uldry,Stephan Bundi,100.0 x 70.0 cm,Stückplakat,300012002092201,PL 019.051,Siebdruck,1007,
[1D],Siebdruck Sericora Köniz,Heinz Jost,100.0 x 70.0 cm,Stückplakat,300011970102701,PL 019.053,Siebdruck,1008,
[1D],Serigraphie Albin Uldry,Stephan Bundi,100.0 x 70.0 cm,Stückplakat,300012002110901,PL 019.054,Siebdruck,1009,
[1D],Siebdruck Sericora Köniz,Heinz Jost,100.5 x 70.0 cm,Stückplakat,300011970121101,PL 019.056,Siebdruck,1010,
[1D],Serigraphie Albin Uldry,Stephan Bundi,100.0 x 70.0 cm,Stückplakat,300012002053001,PL 019.057,Siebdruck,1011,
[1D],,Heinz Jost,100.0 x 70.0 cm,Stückplakat,300011971040201,PL 019.058,Siebdruck,1012,
,Sérigrafie Sericora Köniz,Heinz Jost,100.0 x 70.0 cm,Stückplakat,300011972061101,PL 019.059,Siebdruck,1013,
,Sericora Atelier für Siebdruck,,99.0 x 68.8 cm,Stückplakat,300011963111601,PL 019.060,Siebdruck,1014,
[2D],Serigraphie Albin Uldry,Stephan Bundi,100.0 x 70.0 cm,Stückplakat,300012002050501,PL 019.064,Siebdruck,1015,
,Offsetdruck AG,Bruno Heiz,100.0 x 70.0 cm,Stückplakat,400011957120501,PL 019.070,Offsetdruck,1016,
[1D],Serigraphie Albin Uldry,Stephan Bundi,100.0 x 70.0 cm,Stückplakat,300012001090101,PL 019.071,Siebdruck,1017,
[1D],Serigraphie Albin Uldry,Stephan Bundi,100.0 x 70.0 cm,Stückplakat,300012002021501,PL 019.072,Siebdruck,1018,
,,,98.0 x 70.0 cm,Stückplakat,400031980010503,PL 019.073,Offsetdruck,1019,
[1D],Serigraphie Albin Uldry,Stephan Bundi,100.0 x 70.0 cm,Stückplakat,300012002030301,PL 019.076,Siebdruck,1020,
[1D],Serigraphie Albin Uldry,Stephan Bundi,100.0 x 70.0 cm,Stückplakat,300012001101201,PL 019.077,Siebdruck,1021,
[1D],Serigraphie Albin Uldry,Stephan Bundi,100.0 x 70.0 cm,Stückplakat,300012001082501,PL 019.080,Siebdruck,1022,
,Serigraphie Albin Uldry,Stephan Bundi,100.0 x 70.0 cm,Stückplakat,300012002123001,PL 019.082,Siebdruck,1023,
[1D],Serigraphie Albin Uldry,Stephan Bundi,100.0 x 70.0 cm,Stückplakat,300012002101201,PL 019.085,Siebdruck,1024,
[1D],Siebdruck Sericora Köniz,Heinz Jost,100.0 x 70.0 cm,Stückplakat,300011971021401,PL 019.086,Siebdruck,1025,
[1D],Serigraphie Albin Uldry,Stephan Bundi,100.0 x 70.0 cm,Stückplakat,300012001123001,PL 019.087,Siebdruck,1026,
[1D],Serigraphie Albin Uldry,Stephan Bundi,100.0 x 70.0 cm,Stückplakat,300012001120301,PL 019.088,Siebdruck,1027,
,,BG,60.0 x 28.0 cm,Stückplakat,300031969020901,PL 019.089,Offsetdruck,1028,
,,Gudrun Vogt,60.0 x 27.0 cm,Stückplakat,300031981051901,PL 019.090,Offsetdruck,1029,
,,Kaspar Fischer,"59,0 x 26.0 cm",Stückplakat,300031977021501,PL 019.092,Offsetdruck,1030,
,,,59.0 x 25.0 cm,Stückplakat,800021974021501,PL 019.125,Offsetdruck,1031,
,,Thomas Leupin,59.0 x 25.0 cm,Stückplakat,800021974050101,PL 019.126,Offsetdruck,1032,
,,,50.2 x 25.6 cm,Stückplakat,120061994090101,PL 019.127,Offsetdruck,1033,
,,D. K. Geissbühler,56.0 x 23.0 cm,Stückplakat,800011977110501,PL 019.140,Siebdruck,1034,
,Siebdruck Sericora Köniz,Heinz Jost,104.3 x 72.5 cm,Stückplakat,300011969030401,PL 020.003,Siebdruck,1035,
,Siebdruck Sericora Köniz,Heinz Jost,100.0 x 69.5,Stückplakat,300011971013101,PL 020.008,Siebdruck,1036,
,Siebdruck Sericora Wabern,Heinz Jost,102.5 x 71.2 cm,Stückplakat,300011968120101,PL 020.013,Siebdruck,1037,
,Siebdruck Sericora Köniz,Heinz Jost,99.3 x 69.0 cm,Stückplakat,300011971062301,PL 020.015,Siebdruck,1038,
,Siebdruck Sericora Köniz,Monika Laimgruber,100.9 x 70.0 cm,Stückplakat,300011970122001,PL 020.017,Siebdruck,1039,
,"Fritz Pochon-Jent AG., Bern",,100.0 x 70.0 cm,Stückplakat,300011941112201,PL 020.028,Buchdruck,1040,
,Siebdruck Sericora Köniz,Monika Laimgruber,100.0 x 70.0 cm,Stückplakat,300011971121901,PL 020.030,Siebdruck,1041,
,,,129.0 x 92.3 cm,Stückplakat,100031988050401,PL 021.001,Siebdruck,1042,
,,www. Velvet.CH,127.7 X 89.3 cm,Stückplakat,600011999111301,PL 021.002,Siebdruck,1043,
,,www. Velvet.CH,127.7 X 89.3 cm,Stückplakat,600011999092301,PL 021.003,Siebdruck,1044,
,,www. Velvet.CH,127.7 X 89.3 cm,Stückplakat,600011999092501,PL 021.004,Siebdruck,1045,
,,www. Velvet.CH,127.7 X 89.3 cm,Stückplakat,600012000021901,PL 021.005,Siebdruck,1046,
,,,127.7 x 90.5 cm,Stückplakat,100031988060801,PL 021.006,Siebdruck,1047,
,,,128.0 x 90.5 cm,Stückplakat,800011988041001,PL 021.007,Siebdruck,1048,
,,www. Velvet.CH,128.0 X 89.5 cm,Stückplakat,600011999091701,PL 021.008,Siebdruck,1049,
,,K.D. Geissbühler,127.5 x 90.5 cm,Stückplakat,800011992032801,PL 021.009,Siebdruck,1050,
,Serigraphie Albin Uldry,Caroline Hösli,128.0 x 90.5 cm,Stückplakat,800021992041601,PL 021.010,Siebdruck,1051,
,J. A. Schneider Basel,"Jörg Kissling Gerstner, Gredinger+ Kutter AG",128.0 x 90.5,Stückplakat,400031969091801,PL 021.012,Siebdruck,1052,
,J. A. Schneider Basel,Robert Hiltbrand,128.0 x 91.0 cm,Stückplakat,400031969060101,PL 021.013,Siebdruck,1053,
,Serigraphie Albin Uldry,Eugen Bachmann-Geiser,128.0 x 90.5 cm,Stückplakat,800021990093001,PL 021.018,Siebdruck,1054,
[1D],,K.D. Geissbühler,128.0 x 90.5 cm,Stückplakat,600011989082101,PL 021.022,Offsetdruck,1055,
Prod. Truppe: Co-prod.: F - Paris: Opéra-Comique. Zusammen mit: “Amelia al ballo”,,"Less, Vevey",127.8 x 89.3 cm,Stückplakat,100012006110801,PL 021.023,Siebdruck,1056,
,Serigraphie Albin Uldry,Heinz Jost,128.0 x 90.5 cm,Stückplakat,300011976021701,PL 021.024,Siebdruck,1057,
,,K.D. Geissbühler-Brüllmann,128.0 x 90.5,Stückplakat,800011988010901,PL 021.026,Siebdruck,1058,
Prod. Truppe: Co-prod: F - Opéra-Comique; Opéra Royal de Wallonie,,"Less, Vevey",127.8 x 89.3 cm,Stückplakat,100012006122201,PL 021.028,Siebdruck,1059,
[1D],"Conzett & Huber, Zürich",,127.5 x 90.3 cm,Stückplakat,800021939012601,PL 021.029,Offsetdruck,1060,
SE der Neufassung,Serigraphie Albin Uldry,Heinz Jost,128.0 x 90.2 cm,Stückplakat,300011975092201,PL 021.031,Siebdruck,1061,
,Serigraphie Albin Uldry,Heinz Jost,128.0 x 90.8 cm,Stückplakat,300011975112301,PL 021.032,Siebdruck,1062,
[1D],,,128.0 x 90.5 cm,Stückplakat,400031970012401,PL 021.033,Siebdruck,1063,
,J A Schneider Basel,Václav Pozárek,128.0 x 90.5 cm,Stückplakat,400031970020401,PL 021.034,Siebdruck,1064,
,Serigraphie Albin Uldry,Heinz Jost,128.0 x 90.5 cm,Stückplakat,300011976032201,PL 021.035,Siebdruck,1065,
,Sérigraphie Albin Uldry,Atelier Roger Pfund,128.0 x 89.5 cm,Stückplakat,120012000091201,PL 021.040,Siebdruck,1066,
,Sérigraphie Albin Uldry,Atelier Roger Pfund,128.0 x 89.5 cm,Stückplakat,120012000102001,PL 021.041,Siebdruck,1067,
,,,127.5 x 91.5 cm,Stückplakat,100031990042701,PL 022.001,Siebdruck,1068,
,,C&G Götz,122.5 x 89.5 cm,Stückplakat,230012001032001,PL 022.006,Siebdruck,1069,
[1D],Serigraphie Albin Uldry,Eugen Bachmann-Geiser,128.0 x 90.5 cm,Stückplakat,800021991091901,PL 022.007,Siebdruck,1070,
[1D],Serigraphie Albin Uldry,Eugen Bachmann-Geiser,128.0 x 90.5 cm,Stückplakat,800021992053101,PL 022.008,Siebdruck,1071,
,,,128.0 x 90.5 cm,Stückplakat,230011983060301,PL 022.010,Siebdruck,1072,
,,,128.0 x 90.5 cm,Stückplakat,230011994101501,PL 022.013,Siebdruck,1073,
,,C&G Götz,128.0 x 89.5 cm,Stückplakat,230012000010501,PL 022.014,Siebdruck,1074,
,,M. Waltzer,128.0 x 90.5 cm,Stückplakat,100021990030801,PL 022.015,Siebdruck,1075,
[1D],Serigraphie Albin Uldry,Eugen Bachmann-Geiser,128.0 x 90.5 cm,Stückplakat,800021991031401,PL 022.016,Siebdruck,1076,
,,C&G Götz,128.0 x 90.5 cm,Stückplakat,230011997112101,PL 022.017,Siebdruck,1077,
[1D],Serigraphie Albin Uldry,Eugen Bachmann-Geiser,128.0 x 90.5 cm,Stückplakat,800021991011201,PL 022.018,Siebdruck,1078,
"Le Grain magique, 17.1.1983 Le Voyage de Mémé, Premiere: 12.11.1992.",,C&G Götz,128.0 x 90.5 cm,Veranstaltungsplakat,230011991050401,PL 022.019,Siebdruck,1079,
Co-Prod.: Schauspielhaus Zürich; Théâtre Vidy-Lausanne,,,128.0 x 89.4,Stückplakat,100022006091901,PL 022.020,Siebdruck,1080,
,,,128.0 x 89.4,Stückplakat,100022006110201,PL 022.021,Siebdruck,1081,
,,Martine Waltzer,128.0 x 90.5 cm,Stückplakat,100031989051701,PL 022.022,Siebdruck,1082,
,"Serigraphie, Atelier Graphito, Montfaucon",C&G Götz,128.0 x 90.5 cm,Stückplakat,230011993073001,PL 022.023,Siebdruck,1083,
