ID_NR_Corporate_Body,Name_Corporate_Body,Name_Corporate_Body_Alias,Attribute_Byline_Description,Kuenstler,Ort,Geodaten,Ablageort_STS,Kanton,Land,Webadresse,Adresse,Verband,Rep,Status,Eckdaten_nicht_STS,fruehere_Namen,spaetere_Namen,Dokumente_VP_V,Dokumente_VP_G,Dokumente_PA_V,Dokumente_PA_G
AC_20143,Ernesto und Rosetta,,Clowns,"Gautier, Esther ; Vuille, Eric",Basel,,"Basel, auch unter: Personalia",BS,CH,x,,KTV,,na,?,,,,,1 R <Sammelcouvert>,(1987)-(1987)
AC_20144,Erzähltheater Salaam,,,"Hitz, Heiner",Basel,,Basel,BS,CH,www.heinerhitz.ch/erzaehltheater-salaam/,,assitej      KTV,,a,?,,,,,1 C,(2000)-(2001)
AC_20145,Estufa Caliente,,Tangoformation,"Wey, Serena u.a.",Basel,,Basel,BS,CH,x,,x,,na,1996-?,,,,,1 C,1996-(2003)
AC_20146,Eugen Urfers Märlitheater ,Urfer’s Märli-Theater,,"Urfer, Eugen u.a.",Basel,,"Urfer, Eugen",BS,CH,x,,x,,a,?,,,,,x,x
AC_20147,ex/ex,exex; Exex-Produktionen,,"Weber, Heini ; Mentha, Remy",Basel,,Basel: Exex-Produktionen,BS,CH,x,,x,,a, 2002- (noch existent?),,,,,1 C,2002-(2011)
AC_20148,Experimentierbühne Basel,,,?,Basel,,Basel,BS,CH,x,,x,,na,?,,,,,1 R <Sammelcouvert>,(1984)-(1984)
AC_20149,Falling Rocks Produktionen,,,"Blubacher, Thomas u.a.",Basel,,Basel,BS,CH,x,,x,,na,1993,,,,,1 C,1993
AC_20150,Fatal Dö,,,"Lopardo, Rosetta ; Portmann, Ursula",Basel,,Basel,BS,CH,x,,x,,a,1991- (noch existent?),,,,,1 C,1991-(2006)
AC_20151,Fieberklee,,Tanztheater,"Merguin, Roger ; Spiess, Matthias",Basel,,Basel,BS,CH,x,,x,,a,1996- (noch existent?),,,,,1 C,1996-(2000)
AC_20152,Firma für Zwischenbereiche,,,"Segebusch, Ute u.a.",Basel,,Basel,BS,CH,www.firma-zwischenbereiche.ch,,x,,a,2007-,,,,,1 C,2015-
AC_20153,Five Drunken Monkeys,5 drunken monkeys; 5dm,,"Graber, Michael E. ; Kern, Beatrice ; Riethausen, Béla",Basel,,Basel,BS,CH,x,,x,,a,?,,,,,x,x
AC_20154,Flamenco Chispa,,Tanzcompagnie ; später Schule,"Huggel, Erika",Basel,,Basel,BS,CH,x,,x,,na,x,,,,,x,x
AC_20155,formation poe:son,,,"Bürgin, Sarah Maria ; Burde, Jens +Nocon, Patricia ; Inderbitzin, Markus ; Winter, Nicholas",Basel,,Basel: formation poe:son,BS,CH,http://poeson.ch,,x,,a,2005-,,,,,1 C,2005-(2010)
AC_20156,FrauFrau ,,,"Friedrich, Felicitas ; Uehlinger, Dominique",Basel,,Basel,BS,CH,x,,x,,a,(noch existent?),,,,,x,x
AC_20157,Freies Schauspiel Basel,FSB,,"Klausener, Matthias ; Lendi, Dominique ; Koepp, Bettina ; Lehmann, Andrea",Basel,,Basel,BS,CH,x,,x,,na,1995-?,,,,,1 C,1995-(2002)
AC_20158,Fygeblatt,,Cabaret,"Jaeggy, André ; Wessang, Silvia ; Wälti, Sämi",Basel,,Kabarett: Basel: Diverse,BS,CH,x,,x,,na,?,,,,,3 R <Sammelcouvert>,"(1991), (1995)"
AC_20159,Gastspieltheater Egon Karter,,Tourneetheater Basel,"Karter, Egon u.a.",Basel,,Basel,BS,CH,x,,x,,na,1968-1982,,,,,1 C,1968-1982
AC_20160,Gendertainment,,,"Ryser, Tom ; Watson, Eva ; Skelt!",Basel,,Basel,BS,CH,www.gendertainment.com,,x,,na,?,,,,,1 C,1997-2000
AC_20161,Göttertraum,,,?,Basel,,Basel,BS,CH,x,,x,,na,?,,,,,1 C,1988
AC_20162,Heute Bräute,,,les Reines Prochaines u.a.,Basel,,Basel,BS,CH,x,,x,,na,1993,,,,,1 C,1993
AC_20163,How to Make Friends,,,"Barcal, Petra ; Köhler, Valentin ; Hofmann, Johannes ; Eichel, Hanna ; Glodde, Dirk",Basel,,Basel,BS,CH,x,,x,,a,?,,,,,x,x
AC_20164,In flagranti  ,inflagranti,Maskentheater,"Christen Baier, Heidi ; Baier, Stefan",Basel,,Basel,BS,CH,x,,x,,na,1985-?,,,,,1 C,1985-(2000)
AC_20165,instant theater,Instant-Theater; Instant Theater,,"Stöcklin, Christof ; Wiener, D, ; Schmid, R. ; Haering, C.",Basel,,Basel,BS,CH,x,,x,,na,1991-?,,,,,1 C,1991-(1993)
AC_20166,JOPO,Duo Fatale,,"Jopo ; Poffet, Ingeborg",Basel,,Basel,BS,CH,www.duofatale.ch,,x,,a,?,,,,,1 C,2003 / 2009
AC_20167,josyannasepp,,freie Theatergruppe,?,Basel,,Basel,BS,CH,x,,x,,na,1990-?,,,,,1 C,1990-(1991)
AC_20168,Jugendbühne Basel,Basler Jugendbühne,,"Frank, Rudolf u.a.",Basel,,Basel,BS,CH,x,,x,,na,1947-1949,,,,,1 C,1947-1949
AC_20169,Junges Theater Basel (inkl. Basler Jugendtheater),JTB,,x,Basel,,Basel,BS,CH,www.jungestheaterbasel.ch,,Assitej,,a,1977-,,,,,1 S,(1979)-
AC_20170,Kalasri,,Tanzensemble,"Jenny Keshava, Esther ; Keshava, Dasappa Vidwan ; Keshava, Anjali ; Keshava, Sumitra",Basel,,"Basel, auch Basel: Esther & Keshava",BS,CH,www.kalasri.com,,x,,a,1976-,,,,,1 C,1976-(2011)
AC_20171,Kammerorchester Basel,KOB,,x,Basel,,Basel,BS,CH,www.kammerorchesterbasel.ch,,x,,a,1984-,"Basler Kammerorchester (BKO), Senerata Basel",,,,1 C,1942 / 1951 / 1966 / 2002 / 2003 / 2015
AC_20172,Kapelle Sorelle,,,"Gregori, Ursina ; Wittmer, Charlotte",Basel ; Rupperswil,,Zürich <früheres vgl. auch Personalia>,BS,CH,www.kapellesorelle.ch,,KTV,,a,1991 (Erste Produktion)-,,,,,1 C,"(1992)-2006, (2013)"
AC_20173,Kernwert,,,"Traub, Raphale ; Andereggen, Viviane",Basel,,Basel,BS,CH,x,,x,,a,?,,,,,2 R <Sammelcouvert>,(2010)-
AC_20174,Klara Theaterproduktionen,Theater Klara,,"Frick, Christoph ; Haderek, Jordy",Basel,,Basel,BS,CH,www.klara-theater.ch,,x,,a,1991-,PIX,,,,2 C,1991-
AC_20175,Kurzer Prozess,,,"Clalüna, Tomasch",Basel,,Basel,BS,CH,x,,x,,a,?,,,,,x,x
AC_20176,L'Avant-Scène de Bâle,,,x,Basel,,Basel,BS,CH,x,,x,,na,1957-?,,,,,1 C,1957-(1993)
AC_20177,La satire continue,,,"Ackermann, Ueli",Basel,,Kabarett: Basel: La satire continue,BS,CH,x,,KTV,,a,?,ZytDruck (bis 2002),,,,1 C,(2000)-
AC_20178,La Cetra Barockorchester Basel,La Cetra,,x,Basel,,Basel: La Cetra,BS,CH,www.lacetra.ch,,x,,a,1999-,,,,,1 C,(2007)-
AC_20179,La Tina & The Amber Ensemble,,,La Tina,Basel,,Basel,BS,CH,www.theamberensemble.com,,x,,a,1986-,,,,,x,x
AC_20180,Larynx Vokalensemble,,,x,Basel,,Basel,BS,CH,www.larynx-basel.ch,,x,,a,2005-,,,,,x,x
AC_20181,Les artistes dépressifs,,,"Wey, Zino",Basel ?,,Basel: Les artistes dépressifs,BS,CH,x,,x,,a,?,,,,,1 C,2015-
AC_20182,Les Reines Prochaines,,,"Fuchs, Michèle ; Madörin, Fränzi ; Zwick, Sus ; Mathis, Muda (ehemalig: Rist, Pipilotti ; Alonso, Teresa ; Schmid, Regina Florida ; Hauert, Sibylle ; Naegelin, Barbara ; Streiff, Gabi",Basel,,Basel: Les Reines Prochaines,BS,CH,www.reinesprochaines.ch,,KTV,,a,1987-,,,,,1 C,"1990, 1993-"
AC_20183,Limmerondo,,,"Bischof, Philippe u.a.",Basel,,Basel,BS,CH,x,,x,,na,1993,,,,,1 C,1993
AC_20184,Lyrixx,,Duo,"Helfenfinger, Christoph ; Geisseler, Roger",Basel,,Basel,BS,CH,x,,x,,a,?,,,,,x,x
AC_20185,Mandragola,,Bewegungs- und Sprechtheater,x,Basel,,Basel,BS,CH,x,,x,,a,1992- (noch existent?),,,,,1 C,1992-(2013)
AC_20186,Märchentourneetheater Fidibus,Märchentheater Fidibus; Märlitheater Rasser/Münzel; Basler Märlitheater; Basler Märli-Bühne),,"Rasser, Sabina ; Münzel, Roland",Basel,,Basel: Märchentheater Fidibus,BS,CH,www.maerchentheater.ch,,x,,a,1986-,Märchentourneetheater Sabine Rasser / Roland Münzel,,,,1 C und 1 C (zwei separate Couvert-Ablagen),1988 / 2002 1994-
AC_20187,Mamouchi,,,"Gunsilius, Maike ; Dorn, Isabel",Basel ; Berlin,,Basel,BS,CH,x,,x,,a,2006- (noch existent?),,,,,1 C,2006-(2007)
AC_20188,Matterhornproduktionen,Matterhorn Produktionen,,"Greuel, Ursina ; Krneta, Guy",Basel,,Zürich,BS,CH,www.matterhorn.li/,,x,,a,2001-,,,,,1 C,(2003)-
AC_20189,MedienFalle,,,"Egle, Frank ; Wimder, Ruth",Basel,,Basel,BS,CH,www.theaterfalle.ch,,x,,a,?,,,,,,
AC_20190,Merlin-Theater,,,?,Basel,,Basel,BS,CH,x,,x,,na,?,,,,,1 C,1992
AC_20191,miR Compagnie,Movement in Relation,Tanz,x,Basel,,Basel,BS,CH,www.mircompagnie.ch,,x,,a,2002-,Movement in Relation,,,,1 C,2002 / 2004 / 2015
AC_20192,Momentum,Company Momentum,company,x,Basel,,Basel,BS,CH,x,,x,,a,(noch existent?,,,,,1 C,1999
AC_20193,Mord an Bord,,,x,Basel,,Basel,Bs,CH,www.mord-an-bord.ch,,x,,a,?,,,,,1 C,"(2007), 2013-"
AC_20194,Muse:on ,,,"Franz, Franziska",Basel,,Basel,BS,CH,x,,x,,a,(noch existent?),,,,,x,x
AC_20195,Musica Fiorita,,Barockorchester,"Dolci, Daniela u.a.",Basel; Oberwil,,Basel,BS,CH,www.musicafiorita.ch,,x,,a,1991-,,,,,1 R <Sammecouvert>,(2009)-(2009)
AC_20196,Niemandsland,,Theatergruppe,x,Basel,,Basel,BS,CH,http://theater-niemandsland.ch,,x,,a,2002-,,,,,1 C,2002-(2007)
AC_20197,objective:spectacle,,,"Wirth, Christoph +Pohl, Clara Clementine ; Lénoble, Victor ; Veillon, Olivier u.a.",Basel; Berlin,,Basel,BS,CH,www.objective-spectacle.net,,x,,a,?,,,,,1 R,(2015)-
AC_20198,Od-theater,OD-Theater,,"Jendreyko, G. Antonia ; Jendreyko, H.-Dieter",Basel,,Basel,BS,CH,www.od-theater.ch,,x,,a,1986-,,,,,1 C,1986-
AC_20199,offline:ontheater,,,"Glass, Benjamin ; Glass, Christof ; Marseiler, Sybille",Basel,,Basel,BS,CH,www.offlineon.eu,,x,,a,(noch existent?),,,,,3 R <Sammelcouvert>,(2002)-(2002)
AC_20200,Opera mobile basel,,,?,Basel,,Basel,BS,CH,x,,x,,na,1982-?,,,,,1 C,1982-(1993)
AC_20201,Overall,,,?,Basel,,Basel,BS,CH,x,,x,,na,1989-?,,,,,1 C,1989-(1994)
AC_20202,paraform,Paraform,,"Schwald, Marcel",Basel,,Basel,BS,CH,x,,x,,a,?,,,,,1 C,2007 / 2013
AC_20203,Pas de trois,,,?,Basel,,Basel: Kaserne (Kulturwerkstatt Kaserne),BS,CH,x,,x,,na,,Experimentierbühne Basel,,,,x,x
AC_20204,Pasticcio Renano,,Barockensemble,"Brandt, Stefan u.a.",Basel,,Basel,BS,CH,x,,x,,na,,,,,,1 C,2002-(2004)
AC_20205,Panderma,,Surrealisten-Gruppe,"Laszlo, Carl ; Fenkart, Rolf ; Haubensack, Peter u.a.",Basel,,Basel,BS,CH,x,,x,,na,1957-1958,,,,,1 C,1957-1958
AC_20206,Pello,Pello & Matto,Clown,"Meier, Heinz",Basel,,"Meier, Heinz",BS,CH,www.pello.ch,,KTV,,a,,,,,,,
AC_20207,PIX,,,"Spiess, J. ; Wolff, M. ; Frick, Chr.",Basel,,Basel,BS,CH,x,,x,,na,1989-1994,,Klara Theaterproduktionen,,,1 C,1989-1994
AC_20208,Ensemble Phoenix,Phoenix-Ensemble,,"Henneberger, Jürg u.a.",Basel,,Basel: Phoenix-Ensembell,BS,CH,www.ensemble-phoenix.ch,,x,,a,1998-,,,,,1 C,1998-(2011)
AC_20209,Polenta Produktionen ,,,"Mink, Julia ; Wenger, Céline",Basel,,Basel,BS,CH,x,,x,,a,(noch existent?),,,,,x,x
AC_20210,prostxzeit,prost x zeit,,"Steiner, Michael ; Tobler, Andy ; Veith, Kathrin ; Vonder Mühll, Nora u.a.",Basel,,Basel,BS,CH,x,,x,,a,?,,,,,x,x
AC_20211,quasi Theater und Musik,Theater quasi; theaterquasi,,"Picenoni, Claudia ; Laube, Brigitta",Basel,,Basel,BS,CH,www.theaterquasi.ch/quasi.htm,,x,,a,?,,,,,x,x
AC_20212,Quattro Stagioni,,,"Bricola, Alain ; Erig, Richard ; Buser, Cornelius ; Ragaz, Paul ; Thöni, Walter ; Volk, Christina ; Mosimann, Jürg u.a.",Basel,,Basel,BS,CH,x,,x,,na,1978-2012,,,,,1 C,(1985)-(2007)
AC_20213,Radio Basel,,Hörspielgruppe u.a.,x,Basel,,Basel,BS,CH,x,,x,,na,?,,,,,1 C,(1939)-(1994)
AC_20214,Rebound Productions,,,"Langeneckert, Michael ; Heipel, Matthias",Basel,,Basel,BS,CH,x,,x,,na,2001-?,,,,,2 R,(2005)-(2005)
AC_20215,Resslirytti,"Das kleine Zeittheater ""Resslirytti""",Cabaret,"Ackermann, Willy ; Terffola (Affolter), Charly ; Mitnik-Gauss Naum",Basel,,Kabarett: Basel,BS,CH,x,,x,,na,1935-1939,,,,,1 C,(1936)-1939
AC_20216,Recherchen-Theater,,,?,Basel,,Basel,BS,CH,x,,x,,na,?,,,,,1 C,1989-(1991)
AC_20217,Ruffnec Company,,,?,Basel,,Basel,BS,CH,x,,x,,na,?,,,,,1 C,2001
AC_20218,Sauce Claire,Sauce-Claire,Cabaret,"Ackermann, Ueli ; Bachmann, Raphael",Basel ,,Kabarett: Basel,BS,CH,x,,x,,na,1983-2000,,,,,1 C,(1983)-(2000)
AC_20219,Schweizer Kammeroper,SKOP; Kammer-Oper Basel,,"Reber, Samuel",o.O. <Ursprung: Basel>,,Basel: Kammeroper Basel <siehe auch Zürich: Schweizer Kammeroper> bereinigen,BS / ZH,CH,www.skop.ch,,x,,a,?,,,,,1 C <Basel> und 1 C <Zürich>,"1955-1957 / 1998 <Basel> und 1942, 1957 <Zürich>"
AC_20220,Sentire <Theater>,,,"Hunzinger, Karin ; Bühler, Claude",Basel,,Basel,BS,CH,x,,x,,a, (noch existent?),,,,,1 C,1992-(2000)
AC_20221,Sinfonieorchester Basel,Sinfonie Orchester Basel; Sinfonie-Orchester Basel; Basler Sinfonierorchester; SOB,,x,Basel,,Basel Sinfonie-Orchester,BS,CH,www.sinfonieorchesterbasel.ch,,x,,a,1876-,,,,,1 C,"1973, 2001-"
AC_20222,Spieldose,,Strassenvariété,"Schoenauer, David",Basel ?,,Basel,BS,CH,x,,x,,na,,,,,,x,x
AC_20223,Spielfrauen,Spilwip-Theater,,"Hauert, Sibylle ; Fuchs, Michèle",Basel,,Basel,BS,CH,x,,x,,na,(1990)-?,,,,,2 R <Sammelcouvert>,(1990)-(1990)
AC_20224,Sprachhaus M (inkl. Junges M),,,"Löwe, Sandra ; Hunziker, Cornelius ; Ackermann, Jules ; Schultz-Kraft, Ofelia ; Wojnicz, Andrzej",Basel,,Basel,BS,CH,www.sprachhaus.ch,,x,,a,?,,,,,x,x
AC_20225,Stage office  ,Stageoffice,,"Graber, Michael E. ; Franz, Franziska",Basel,,Basel,BS,CH,x,,x,,a,(noch existent?),,,,,1 R <Sammelcouvert>,(2010)-(2010)
AC_20226,Starcrossedlovers,,,"Ruckstuhl, Florence ; Purnell, Ian ; Aerni, Martin ; Schäppi, Lea ; Grüninger, Nico",Basel,,Basel,BS,CH,x,,x,,a,,,,,,x,x
AC_20227,Statt-Theater,,,"Geiger, Kaspar",Basel,,Basel,BS,CH,x,,x,,a,?,,,,,1 C,1988 / 2007-
AC_20228,Syrinx Dance Company,,,?,Basel,,Basel,BS,CH,x,,x,,na,1982-?,,,,,1 C,1982-(1985)
AC_20229,Szene 90,,Orchester- und Theatergesellschaft,x,Basel,,Basel,BS,CH,x,,x,,na,?,,,,,1 C,(1992)-(1994)
AC_20230,Tabea Martin,,Tanz,"Martin, Tabea",Basel,,"Martin, Tabea",BS,CH,www.tabeamartin.ch,,x,,a,2004?-,,,,,,
AC_20231,Teatro Amoroso,,,"Hirsch, Thilo ; Fernandez, Araceli ; Leitherer, Barbara",Basel,,Basel,BS,CH,x,,x,,na,?,,Teatro Arcimboldo,,,2 R <Sammelcouvert>,"(1998), (2001)"
AC_20232,Teatro Arcimboldo,,,"Hirsch, Thilo",Basel,,Basel: Teatro Arcimboldo,BS,CH,,,x,,a,?,Teatro Amoroso,,,,1 C,2004 / 2008
AC_20233,Talem Theater,,,"Farré, Maurici ; Ackermann, Ueli ; Baumann, Raphale ; Hauert, Sibylle ; Pergoletti, Grazia",Basel,,Basel,BS,CH,x,,x,,na,1997,,,,,1 C,1997
AC_20234,The Bianca Story,,Band,x,Basel,,Basel: The Bianca Stor,BS,CH,www.thebiancastory.com,,x,,a,?,,,,,1 C,2013-
AC_20235,The Carthage Collective,,,?,Basel ?,,Basel,BS,CH,x,,x,,a,?,,,,,x,x
AC_20236,The Glue,,A-Cappella Music,"Beermann, Gregor ; Clalüna, Tumasch ; Göttin, Jonas ; Moor, Michael ; Rudin, Oliver",Basel,,Basel: The Glue,BS,CH,www.theglue.ch,,KTV,,a,?,,,,,1 C,2005-
AC_20237,Theater der Jugend,,Genossenschaft,"Cibolini, Renato u.a.",Basel,,Basel,BS,CH,x,,x,,na,1968-),,,,,1 C,1968-(1969)
AC_20238,Theater für Kinder,,,x,Basel,,Basel,BS,CH,x,,x,,na,1974,,,,,1 C,1974
AC_20239,Theater Mobil Dick,,,?,Basel,,Basel: Theater Mobil Dick,BS,CH,x,,x,,na,1989-?,,,,,1 C,1989-(1992)
AC_20240,Theater „O“,,,"Inauen, Regula ; Kaufmann, Martin",Basel,,Basel,BS,CH,x,,x,,a, (noch existent?),,,,,2 R,(2011)-
AC_20241,Theater oblige,,,"Tschan, Patrick u.a.",Basel,,Basel,BS,CH,x,,x,,na,?,,,,,1 C,1987 / 1990
AC_20242,Theater Abraxas ,,,"Schild, Enrico ; Feigenwinter, Daniela ; Gerster, Oliver",Basel,,"Basel: Theater Abraxas (z.T. auch unter Luzern, bereinigen)",BS/BE,CH,x,,x,,a,2003?- (noch existent?),,,,,1 C,2003
AC_20243,Theater Arlecchino,,,"Luterbacher, Thomas ; Keller, Peter ; Müller, Manuel u.a.",Basel,,Basel,BS,CH,www.theater-arlecchino.ch,,KTV,,a,1998-,,,,,1 C,1998-
AC_20244,theater etc.,,,"Wey, Serena ; Dalcher, Heini",Basel ; Sissach <früher: Zunzgen>,,Basel,BS,CH,x,,x,,a,1991-,,,,,1 C,1991-(2011)
AC_20245,Theater Frosio,,,"Meyer, Adrian ; Frosio, Alexandra ; Truttmann, Thomy",Basel,,Basel,BS,CH,x,,x,,a,?,,,,,x,x
AC_20246,Theater Imbal,,,"Federspiel, Claudia",Basel,,"Base: Theater Imbal, auch unter: Federspiel",BS,CH,x,,x,,na,?,,,,,1 R <Sammelcouvert>,(1990)-(1990)
AC_20247,Theater Leonhard,,,"Hermann, Maja ; Rössner, Lucas A. ; Dangel, J. Christoph",Basel,,Basel,BS,CH,x,,x,,na,?,,,,,2 R <Sammelcouvert>,(1999)-(1999)
AC_20248,Theater Liberté,,,"Bossart, Sylvia u.a.",Basel,,Basel: Theater Liberté,BS,CH,x,,x,,na,?,,,,,1 C,1993 / 1995 / 1999-(2003)
AC_20249,Theater Mapri,,,"Sager, Priska",Basel,,Basel,BS,CH,x,,x,,na,2001-2013,,,,,3 R <Samelcouvert>,"(2002), (2003)"
AC_20250,Theater Marat/Sade,,,"Krattiger, Tino ; Stehle, Reinhardt",Basel,,Basel,BS,CH,x,,x,,na,1982-?,,,,,1 C,1982-(1999)
AC_20251,Theater Nil,,Insieme Basel,?,Basel,,Basel,BS,CH,http://sicht-wechsel.at/kuenstler/theaternil/,,x,,a,2008-,,,,,2 R <Sammelcouvert>,(2011)-
AC_20252,Theater Puravida,,,"Bischofberger, Claudia ; Vogel, Eliane ; Schöni, Regula",Basel,,Basel,BS,CH,x,,KTV,,a,1997-,,,,,1 C,1997-(2007)
AC_20253,Theater Sein,,,"Euw, Regula von u.a.",Basel,,Basel,BS,CH,x,,x,,na,?,,,,,1 C,(1998)-(1998)
AC_20254,"Theater ""t""",,,"Federspiel, Claudia",Basel,,"Federspiel, Claudia",BS,CH,x,,x,,na,?,,,,,1 C,1992
AC_20255,Theater Tachles,,,"Augustin, Isabel ; Pflugi, Elisabeth (Elsi)",Basel,,Basel,BS,CH,x,,x,,na,1992-?,,,,,1 C,1992-(1993)
AC_20256,Theater vor dem Mond,,,"Schädler, Sabine ; Walde, Kathrin u.a",Basel ?,,Basel,BS,CH,x,,KTV,,a,?,,,,,1 R <Sammelcouvert>,(2014)-
AC_20257,Theater XL,,,"Kelm-Wirth, Karin ; Bitterli, Denis",Basel,,Basel,BS,CH,www.theater-xl.ch,,x,,a,2001-,,,,,1 C,2001-(2012)
AC_20258,Theater XXXL,,Das Inspirationstheater,"Federspiel, Claudia ; Schweizer, René",Basel,,Basel,BS,CH,x,,x,,na,2005,,,,,1 C,2005
AC_20259,Theater Zora,,,?,Basel,,Basel: Theater Zora,BS,CH,www.theaterzora.ch,,x,,a,?,,,,,1 R <Sammelcouvert>,(2013)-
AC_20260,Theater zur Zeit,,,?,Basel,,Basel,BS,CH,x,,x,,na,?,,,,,1 C,1988
AC_20261,Theaterbaustelle ,,,?,Basel,,Basel,BS,CH,x,,x,,a,(noch existent?),,,,,1 C,1999
AC_20262,Theaterbühne Schweiz ,,,?,Basel ?,,Basel,BS,CH,x,,x,,a,(noch existent?),,,,,1 C,2004
AC_20263,"Theatergruppe ""Spinnzest kommt""",,,?,Basel,,Basel,BS,CH,x,,x,,na,?,,,,,1 R <Sammelcouvert>,"(1981), (1983)"
AC_20264,Theaterkabarett Birkenmeier,,,"Birkenmeier, Sibylle ; Birkenmeier, Michael",Basel,,"Birkenmeier, Sibylle",BS,CH,www.theaterkabarett.ch,,KTV,,a,?,"Theaterkabarett Birkenmeier-Vogt, Birkenmeier-Vogtfören",,,,,
AC_20265,Theaterpuff,,,?,Basel,,Basel,BS,CH,x,,x,,na,?,,,,,1 C,1992
AC_20266,theatertheater edelgrau,,,?,Basel,,Basel,BS,CH,x,,x,,na,?,,,,,x,x
AC_20267,Thélème,,Ensemble Alte Musik,"Groffe, Jean-Christophe",Basel,,Basel,BS,CH,www.theleme.ch,,x,,a,2013-,,,,,1 R <Sammelcouvert>,(2015)-
AC_20268,Thorgevsky & Wiener,,,"Thorgevsky, Maria ; Wiener, Dan",Basel,,"Wiener, Dan",BS,CH,www.wiener.ch,,x,,a,1989-,,,,,,
AC_20269,TLÖN,,,?,Basel,,Basel,BS,CH,x,,x,,na,?,,,,,1 C,2006
AC_20270,touche ma bouche,,,"Buser, Daniel ; Suter, Roland",Basel,,Kabarett: Basel,BS,CH,www.touchemabouche.ch,,KTV,,a,?,,,,,1 C,1996-
AC_20271,Trio IKS ,,,"Imsweiler, Gerd ; Kappeler, Ueli ; Studer, Michael",Basel,,Basel,BS,CH,x,,x,,a,(noch existent?),,,,,x,x
AC_20272,Trouba-Tour de Bâle,,,"Heiniger, Markus ; Born, Aernschd ; Dr. Glood",Basel,,Basel,BS,CH,x,,x,,a,?,,,,,x,x
AC_20273,Truppe der Gegenwart,,,"Vaucher, Charles Ferdinand ; Ritter, Fritz u.a.",Basel,,Basel,BS,CH,x,,x,,na,?,,,,,1 R <Sammelcouvert>,(1932)-(1932)
AC_20274,Übergriff Productions,,,"Gusset, Patrick u.a.",Basel,,Basel,BS,CH,x,,x,,a,?,,,,,1 R <Sammelcouvert>,-2009
AC_20275,Un-Safe-Theater,,,?,Basel,,Basel,BS,CH,x,,x,,na,2004-,,,,,1 C,2000-(2004)
AC_20276,upstart entertainment,,,"Fernandes, Andrew ; Marston, Nicolaia",Basel,,Basel,BS,CH,www.upstart-entertainment.ch,,x,,a,2005-,,,,,1 C,2005-(2006)
AC_20277,Utz Nielsen Duo,UND Duo; Duo UND,,"Utz, Pascale ; Nielsen, Marie-Louise",Basel,,Basel,BS,CH,x,,x,,a,?,,,,,1 R <Sammelcouvert>,(2013)-
AC_20278,Variété de Bâle ,,,?,Basel,,Variété/Revue: Basel,BS,CH,x,,x,,na,1993-2005,,,,,1 C,(1989)-(2006)
AC_20279,Volk & Glory,,,"Volk, Christina ; Gregori, Ursina",Basel,,"Volk, Christina",BS,CH,www.volkundglory.ch,,KTV,,a,2006-,,,,,x,x
AC_20280,Volksbühne Basel,,,"Jendreyko, Anina u.a.",Basel,,Basel,BS,CH,www.volksbuehne-basel.ch,,x,,a,2013/2014-,,,,,1 C,2013-
AC_20281,Werktheater Basel,,,?,Basel,,Basel: Basler Werktheater,BS,CH,x,,x,,na,1980-1990,,,,,1 C,1981-(1990)
AC_20282,Wolke 7,,Dinnerspektakel Vulcanelli GmbH,?,Basel,,Basel,BS,CH,x,,x,,na,2006-?,,,,,1 C,2006-(2009)
AC_20283,Wortwerkstatt,,,"Buschor-Weck, Christine ; Moreno, Christiane u.a.",Basel,,Basel,BS,CH,x,,x,,na,?,,,,,1 C,(1995)-(1998)
AC_20284,ZAP-Ensemble,,,?,Basel,,Basel,BS,CH,x,,x,,na,?,,,,,1 C,"1994, 2000, 2004"
AC_20285,Zerberus,,Theater,"Gleichmann, Angelika ; Augustin, Isabel",Basel,,Basel,BS,CH,x,,x,,a,(noch existent?),,,,,1 R <Sammelcouvert>,(1999)-(1999)
AC_20286,Zône expérimentale <Ensemble>,,,x,Basel,,Basel,BS,CH,x,,x,,a,?,,,,,1 C,(2014)-
AC_20287,Compagnie Service Compris,,,"Calpini, Véronique ; Penseyres, Fabienne ; Gremaud, Jacky +Aubert, Vincent ; Spozio, Catherine ; Cohannier, Pierre ",Bassins,,Bassins: Compagnie Service Compris,VD,CH,www.compagnieservicecompris.ch,,assitej,,a,2006-,,,,,1 R <Sammelcouvert>,(2013)-
AC_20288,NiNA Theater,Nina Bätterkinden Compagnie,,"Senn, Franziska ; Baumgartner, Reto ; Blum, Ueli ; Soland, Valérie ; Batz, Eva Katharina u.a.",Bätterkinden,,Bätterkinden (ZSV*) *aber jetzt Profitheater!,BE,CH,www.nina-theater.ch,,assitej     KTV,,a,?,,,,,,
AC_20289,Netzwerkbühne (inkl. Mammutjäger),,Verein,"Furrer, Erich ; Hufschmid, Erich ; Cáceres, Kuska ; Spori, Luc ; Maurer, Martin ; Kalberer Furrer, Christina ; Struett, Doris ; Gerber, Gesa ; Busta, Josef ; Blanke, Guido",Batzenheid,,St. Gallen,SG,CH,www.netzwerkbuehne.ch,,x,,a,2003-,,,,,1 C,2003-
AC_20290,Castle Comedy,,,"Brunner-Schloss, Susanne ; Schloss, Jürg",Bauma,,Bauma,ZH,CH,x,,x,,a,?,,,,,x,x
AC_20291,CabaReto,,,"Müller, Reto",Beckenried,,Beckenried,NW,CH,www.cabareto.ch,,KTV,,a,1991-,,,,,x,x
